date,Encoded Products,Monterrey total $,Monterrey ctdad
2023-10-05,8,70420.98,3.5
2023-10-05,153,209836.165,3.5
2023-10-05,53,108370.535,3.5
2023-10-05,131,53241.895,3.5
2023-10-05,273,0.0,0.0
2023-10-05,273,15168.895,3.5
2023-10-05,273,0.0,0.0
2023-10-06,63,0.0,0.0
2023-10-06,93,27344.8,3.5
2023-10-06,273,18830.35,3.5
2023-10-06,273,0.0,0.0
2023-10-06,273,0.0,0.0
2023-10-06,273,32133.08,3.5
2023-10-06,26,0.0,0.0
2023-10-06,19,0.0,0.0
2023-10-06,273,12329.1,3.5
2023-10-06,273,41514.34,7.0
2023-10-06,273,24134.355,3.5
2023-10-06,248,36630.44,7.0
2023-10-06,273,23610.44,3.5
2023-10-06,273,36904.0,3.5
2023-10-06,273,0.0,0.0
2023-10-06,38,0.0,0.0
2023-10-06,46,0.0,0.0
2023-10-06,273,208139.68,28.0
2023-10-06,273,26405.575,3.5
2023-10-06,273,66883.915,7.0
2023-10-06,1,5431.195,3.5
2023-10-06,17,0.0,0.0
2023-10-06,0,0.0,0.0
2023-10-06,5,9356.654999999999,3.5
2023-10-06,107,10890.495,3.5
2023-10-06,273,25119.78,7.0
2023-10-06,273,21569.835,3.5
2023-10-06,273,0.0,0.0
2023-10-06,273,0.0,0.0
2023-10-06,273,0.0,0.0
2023-10-06,21,95887.26000000001,14.0
2023-10-06,20,0.0,0.0
2023-10-06,59,37172.065,3.5
2023-10-06,54,17204.32,3.5
2023-10-06,33,48425.44,3.5
2023-10-06,45,0.0,0.0
2023-10-06,16,20598.69,3.5
2023-10-06,8,65491.51,3.5
2023-10-06,255,78306.48,10.5
2023-10-06,209,28908.18,3.5
2023-10-06,148,14250.425,3.5
2023-10-06,273,0.0,0.0
2023-10-06,273,269170.265,3.5
2023-10-06,273,39444.23,7.0
2023-10-06,273,0.0,0.0
2023-10-06,273,0.0,0.0
2023-10-07,273,8536.395,3.5
2023-10-07,63,14634.025,3.5
2023-10-07,88,42239.925,3.5
2023-10-07,273,0.0,0.0
2023-10-07,273,73051.335,10.5
2023-10-07,273,0.0,0.0
2023-10-07,273,19722.325,3.5
2023-10-07,186,24792.985,3.5
2023-10-07,273,62546.855,7.0
2023-10-07,273,0.0,0.0
2023-10-07,38,5320.98,3.5
2023-10-07,71,0.0,0.0
2023-10-07,81,0.0,0.0
2023-10-07,34,0.0,0.0
2023-10-07,46,46123.735,7.0
2023-10-07,55,0.0,0.0
2023-10-07,69,43691.235,3.5
2023-10-07,47,0.0,0.0
2023-10-07,273,0.0,0.0
2023-10-07,273,49637.07,7.0
2023-10-07,273,135185.68,17.5
2023-10-07,273,120349.005,10.5
2023-10-07,118,0.0,0.0
2023-10-07,0,22402.275,10.5
2023-10-07,5,28668.01,10.5
2023-10-07,273,19424.055,7.0
2023-10-07,273,25199.615,7.0
2023-10-07,273,0.0,0.0
2023-10-07,273,19652.465,7.0
2023-10-07,273,17873.205,3.5
2023-10-07,273,11838.645,3.5
2023-10-07,273,47133.59,10.5
2023-10-07,273,44310.98,7.0
2023-10-07,21,48549.655,7.0
2023-10-07,20,25792.97,3.5
2023-10-07,12,30649.78,3.5
2023-10-07,64,0.0,0.0
2023-10-07,59,107563.12,10.5
2023-10-07,54,36351.63,3.5
2023-10-07,119,47954.83,3.5
2023-10-07,33,61938.34500000001,3.5
2023-10-07,31,0.0,0.0
2023-10-07,8,0.0,0.0
2023-10-07,273,39043.095,3.5
2023-10-07,273,32910.29,7.0
2023-10-07,273,27316.905,3.5
2023-10-08,76,0.0,0.0
2023-10-08,273,0.0,0.0
2023-10-08,273,0.0,0.0
2023-10-08,273,43845.55,3.5
2023-10-08,273,25366.04,3.5
2023-10-08,273,44154.6,7.0
2023-10-08,273,0.0,0.0
2023-10-08,248,37866.43,7.0
2023-10-08,186,0.0,0.0
2023-10-08,273,33717.985,3.5
2023-10-08,273,38846.325,3.5
2023-10-08,273,7235.340000000001,7.0
2023-10-08,80,0.0,0.0
2023-10-08,69,0.0,0.0
2023-10-08,61,0.0,0.0
2023-10-08,273,19312.475,3.5
2023-10-08,273,23577.61,3.5
2023-10-08,273,0.0,0.0
2023-10-08,0,14934.85,7.0
2023-10-08,5,44245.81,17.5
2023-10-08,273,10010.56,3.5
2023-10-08,273,0.0,0.0
2023-10-08,273,62290.305,21.0
2023-10-08,273,0.0,0.0
2023-10-08,273,37523.675,10.5
2023-10-08,273,44611.66500000001,10.5
2023-10-08,273,25912.81,3.5
2023-10-08,21,46121.355,7.0
2023-10-08,12,61112.90500000001,7.0
2023-10-08,62,0.0,0.0
2023-10-08,64,0.0,0.0
2023-10-08,59,70902.125,7.0
2023-10-08,54,0.0,0.0
2023-10-08,33,158871.93,10.5
2023-10-08,45,82624.85,3.5
2023-10-08,31,97315.295,7.0
2023-10-08,8,145522.685,7.0
2023-10-08,273,25923.835,3.5
2023-10-08,273,0.0,0.0
2023-10-08,273,0.0,0.0
2023-10-08,273,28820.855,7.0
2023-10-08,273,0.0,0.0
2023-10-09,22,10699.57,3.5
2023-10-09,63,11528.895,3.5
2023-10-09,273,30350.635,3.5
2023-10-09,273,0.0,0.0
2023-10-09,273,13485.15,3.5
2023-10-09,273,14828.03,3.5
2023-10-09,273,19722.325,3.5
2023-10-09,248,0.0,0.0
2023-10-09,186,26094.145,3.5
2023-10-09,273,28828.87,3.5
2023-10-09,273,10853.01,10.5
2023-10-09,81,6386.275000000001,3.5
2023-10-09,46,28392.56,3.5
2023-10-09,55,30350.915,3.5
2023-10-09,273,0.0,0.0
2023-10-09,273,26405.575,3.5
2023-10-09,273,105907.06,10.5
2023-10-09,84,0.0,0.0
2023-10-09,0,16201.255,7.0
2023-10-09,5,10203.55,3.5
2023-10-09,273,10010.56,3.5
2023-10-09,273,15265.075,3.5
2023-10-09,273,11492.67,3.5
2023-10-09,273,15083.18,3.5
2023-10-09,273,0.0,0.0
2023-10-09,273,11838.645,3.5
2023-10-09,273,0.0,0.0
2023-10-09,273,17904.145,3.5
2023-10-09,273,0.0,0.0
2023-10-09,273,0.0,0.0
2023-10-09,21,25522.28,3.5
2023-10-09,64,60702.005,7.0
2023-10-09,54,0.0,0.0
2023-10-09,31,0.0,0.0
2023-10-09,16,0.0,0.0
2023-10-09,8,61746.37,3.5
2023-10-09,87,0.0,0.0
2023-10-09,53,136572.31,3.5
2023-10-09,273,0.0,0.0
2023-10-09,273,17741.395,3.5
2023-10-09,273,24846.99,3.5
2023-10-10,76,28784.175,3.5
2023-10-10,273,46390.575,7.0
2023-10-10,273,11529.77,3.5
2023-10-10,186,0.0,0.0
2023-10-10,273,0.0,0.0
2023-10-10,46,0.0,0.0
2023-10-10,47,0.0,0.0
2023-10-10,273,73936.695,10.5
2023-10-10,273,0.0,0.0
2023-10-10,273,0.0,0.0
2023-10-10,0,20825.315,10.5
2023-10-10,5,20407.1,7.0
2023-10-10,273,0.0,0.0
2023-10-10,273,0.0,0.0
2023-10-10,245,14871.325,3.5
2023-10-10,273,0.0,0.0
2023-10-10,273,0.0,0.0
2023-10-10,273,0.0,0.0
2023-10-10,273,0.0,0.0
2023-10-10,20,24503.325,3.5
2023-10-10,12,32164.685,3.5
2023-10-10,111,20909.49,7.0
2023-10-10,150,20475.0,7.0
2023-10-10,59,0.0,0.0
2023-10-10,33,43371.44,3.5
2023-10-10,8,60511.43,3.5
2023-10-10,273,81215.085,3.5
2023-10-10,272,121425.85,3.5
2023-10-10,273,59098.69,3.5
2023-10-10,273,0.0,0.0
2023-10-10,273,21244.405,3.5
2023-10-11,22,9656.36,3.5
2023-10-11,271,26196.765,7.0
2023-10-11,93,24610.32,3.5
2023-10-11,273,42973.245,3.5
2023-10-11,273,80690.925,7.0
2023-10-11,273,0.0,0.0
2023-10-11,273,16682.33,3.5
2023-10-11,273,39457.355,3.5
2023-10-11,273,23059.54,7.0
2023-10-11,273,14262.255,3.5
2023-10-11,248,36630.44,7.0
2023-10-11,186,15475.88,3.5
2023-10-11,273,0.0,0.0
2023-10-11,273,3617.670000000001,3.5
2023-10-11,71,5763.45,3.5
2023-10-11,80,5004.405,3.5
2023-10-11,34,15853.6,3.5
2023-10-11,70,0.0,0.0
2023-10-11,273,19312.475,3.5
2023-10-11,273,27217.645,3.5
2023-10-11,273,26405.575,3.5
2023-10-11,273,32584.475,3.5
2023-10-11,17,0.0,0.0
2023-10-11,0,29869.665,14.0
2023-10-11,5,23898.28,7.0
2023-10-11,40,0.0,0.0
2023-10-11,273,20021.12,7.0
2023-10-11,273,0.0,0.0
2023-10-11,273,0.0,0.0
2023-10-11,273,0.0,0.0
2023-10-11,273,0.0,0.0
2023-10-11,273,0.0,0.0
2023-10-11,273,0.0,0.0
2023-10-11,273,0.0,0.0
2023-10-11,37,18820.025,3.5
2023-10-11,20,0.0,0.0
2023-10-11,59,35313.46,3.5
2023-10-11,33,162952.685,10.5
2023-10-11,8,117318.11,7.0
2023-10-11,273,0.0,0.0
2023-10-11,273,0.0,0.0
2023-10-12,22,9207.1,3.5
2023-10-12,76,0.0,0.0
2023-10-12,273,0.0,0.0
2023-10-12,273,28828.87,3.5
2023-10-12,38,0.0,0.0
2023-10-12,273,23577.61,3.5
2023-10-12,273,0.0,0.0
2023-10-12,1,65200.97500000001,42.0
2023-10-12,0,21655.515,10.5
2023-10-12,5,20407.1,7.0
2023-10-12,273,0.0,0.0
2023-10-12,273,0.0,0.0
2023-10-12,245,14871.325,3.5
2023-10-12,273,0.0,0.0
2023-10-12,273,26748.015,7.0
2023-10-12,273,0.0,0.0
2023-10-12,273,0.0,0.0
2023-10-12,273,14870.555,3.5
2023-10-12,21,0.0,0.0
2023-10-12,12,32164.685,3.5
2023-10-12,273,0.0,0.0
2023-10-12,273,0.0,0.0
2023-10-12,59,98054.77500000001,10.5
2023-10-12,54,0.0,0.0
2023-10-12,33,0.0,0.0
2023-10-12,8,0.0,0.0
2023-10-12,273,0.0,0.0
2023-10-12,273,21244.195,3.5
2023-10-13,22,21363.72,7.0
2023-10-13,76,24610.495,3.5
2023-10-13,273,0.0,0.0
2023-10-13,273,22157.52,3.5
2023-10-13,273,33722.955,3.5
2023-10-13,273,39460.995,3.5
2023-10-13,273,20632.78,7.0
2023-10-13,273,0.0,0.0
2023-10-13,273,0.0,0.0
2023-10-13,248,23604.7,3.5
2023-10-13,186,0.0,0.0
2023-10-13,273,0.0,0.0
2023-10-13,273,0.0,0.0
2023-10-13,38,4549.44,3.5
2023-10-13,34,0.0,0.0
2023-10-13,47,0.0,0.0
2023-10-13,273,0.0,0.0
2023-10-13,273,34299.44,3.5
2023-10-13,1,7328.895,3.5
2023-10-13,0,49616.665,24.5
2023-10-13,5,20407.1,7.0
2023-10-13,273,20021.12,7.0
2023-10-13,273,0.0,0.0
2023-10-13,273,0.0,0.0
2023-10-13,273,0.0,0.0
2023-10-13,273,17392.48,3.5
2023-10-13,273,0.0,0.0
2023-10-13,12,32167.73,3.5
2023-10-13,62,0.0,0.0
2023-10-13,59,32043.515,3.5
2023-10-13,33,115335.045,7.0
2023-10-13,16,0.0,0.0
2023-10-13,8,0.0,0.0
2023-10-13,273,0.0,0.0
2023-10-13,273,0.0,0.0
2023-10-13,273,0.0,0.0
2023-10-13,273,22362.27,3.5
2023-10-13,273,0.0,0.0
2023-10-13,273,15976.31,3.5
2023-10-14,22,0.0,0.0
2023-10-14,273,20536.075,3.5
2023-10-14,273,0.0,0.0
2023-10-14,273,0.0,0.0
2023-10-14,273,39460.995,3.5
2023-10-14,273,20632.78,7.0
2023-10-14,273,0.0,0.0
2023-10-14,273,14263.41,3.5
2023-10-14,273,64060.28999999999,7.0
2023-10-14,273,0.0,0.0
2023-10-14,273,0.0,0.0
2023-10-14,273,0.0,0.0
2023-10-14,273,18933.425,3.5
2023-10-14,273,0.0,0.0
2023-10-14,186,30519.44,3.5
2023-10-14,273,33717.985,3.5
2023-10-14,273,38846.325,3.5
2023-10-14,38,5320.98,3.5
2023-10-14,51,0.0,0.0
2023-10-14,55,0.0,0.0
2023-10-14,69,0.0,0.0
2023-10-14,47,63637.98,3.5
2023-10-14,273,19312.475,3.5
2023-10-14,273,23577.61,3.5
2023-10-14,273,0.0,0.0
2023-10-14,273,34299.44,3.5
2023-10-14,1,0.0,0.0
2023-10-14,0,74883.41,35.0
2023-10-14,5,20444.55,7.0
2023-10-14,40,0.0,0.0
2023-10-14,273,0.0,0.0
2023-10-14,273,0.0,0.0
2023-10-14,273,82713.61,24.5
2023-10-14,273,33447.36500000001,7.0
2023-10-14,273,0.0,0.0
2023-10-14,273,15686.65,3.5
2023-10-14,273,15084.125,3.5
2023-10-14,273,94654.0,24.5
2023-10-14,273,0.0,0.0
2023-10-14,21,0.0,0.0
2023-10-14,273,0.0,0.0
2023-10-14,20,0.0,0.0
2023-10-14,12,62727.07,7.0
2023-10-14,200,0.0,0.0
2023-10-14,62,0.0,0.0
2023-10-14,59,39240.425,3.5
2023-10-14,54,0.0,0.0
2023-10-14,33,110509.525,7.0
2023-10-14,273,0.0,0.0
2023-10-14,103,0.0,0.0
2023-10-14,16,0.0,0.0
2023-10-14,8,68047.315,3.5
2023-10-14,87,0.0,0.0
2023-10-14,273,39444.3,7.0
2023-10-14,273,0.0,0.0
2023-10-14,273,28820.855,7.0
2023-10-14,273,21244.195,3.5
2023-10-14,273,27316.905,3.5
2023-10-14,273,0.0,0.0
2023-10-14,273,0.0,0.0
2023-10-15,125,0.0,0.0
2023-10-15,22,10164.595,3.5
2023-10-15,100,18109.875,3.5
2023-10-15,273,0.0,0.0
2023-10-15,273,74608.23999999999,7.0
2023-10-15,273,199381.875,17.5
2023-10-15,273,8356.04,3.5
2023-10-15,273,19638.395,3.5
2023-10-15,273,28827.155,3.5
2023-10-15,273,39457.355,3.5
2023-10-15,273,7581.875,3.5
2023-10-15,273,26813.045,7.0
2023-10-15,273,19722.325,3.5
2023-10-15,248,0.0,0.0
2023-10-15,186,0.0,0.0
2023-10-15,273,31814.195,3.5
2023-10-15,123,0.0,0.0
2023-10-15,273,18088.35,17.5
2023-10-15,38,4549.44,3.5
2023-10-15,46,26972.925,3.5
2023-10-15,55,0.0,0.0
2023-10-15,69,59278.135,3.5
2023-10-15,273,85595.58,14.0
2023-10-15,273,19304.6,3.5
2023-10-15,273,53846.065,7.0
2023-10-15,273,0.0,0.0
2023-10-15,273,30883.685,3.5
2023-10-15,273,146825.735,14.0
2023-10-15,17,0.0,0.0
2023-10-15,0,0.0,0.0
2023-10-15,5,51897.125,21.0
2023-10-15,107,21078.19,7.0
2023-10-15,273,31472.63,10.5
2023-10-15,273,57337.59500000001,17.5
2023-10-15,273,38008.39,7.0
2023-10-15,273,0.0,0.0
2023-10-15,273,13383.86,3.5
2023-10-15,273,0.0,0.0
2023-10-15,273,0.0,0.0
2023-10-15,273,18056.92,3.5
2023-10-15,273,18137.945,3.5
2023-10-15,37,0.0,0.0
2023-10-15,21,24275.265,3.5
2023-10-15,20,25642.12,3.5
2023-10-15,12,0.0,0.0
2023-10-15,150,157813.425,7.0
2023-10-15,200,0.0,0.0
2023-10-15,273,4460.400000000001,3.5
2023-10-15,273,10161.62,3.5
2023-10-15,59,95825.975,7.0
2023-10-15,54,90909.52500000001,7.0
2023-10-15,33,183885.31,10.5
2023-10-15,101,49711.76,3.5
2023-10-15,159,0.0,0.0
2023-10-15,31,48657.63,3.5
2023-10-15,16,0.0,0.0
2023-10-15,83,0.0,0.0
2023-10-15,8,337059.38,17.5
2023-10-15,53,136572.31,3.5
2023-10-15,273,21830.06,3.5
2023-10-15,273,0.0,0.0
2023-10-15,273,15168.895,3.5
2023-10-15,273,41426.175,7.0
2023-10-15,273,25951.065,3.5
2023-10-15,273,0.0,0.0
2023-10-16,22,10164.595,3.5
2023-10-16,76,0.0,0.0
2023-10-16,273,50037.89,7.0
2023-10-16,273,21122.78,3.5
2023-10-16,273,63420.455,7.0
2023-10-16,273,10316.39,3.5
2023-10-16,273,48107.815,7.0
2023-10-16,273,14262.255,3.5
2023-10-16,273,28828.87,3.5
2023-10-16,273,0.0,0.0
2023-10-16,273,3617.670000000001,3.5
2023-10-16,34,0.0,0.0
2023-10-16,46,24275.65,3.5
2023-10-16,69,55721.435,3.5
2023-10-16,273,20328.945,3.5
2023-10-16,273,53846.065,7.0
2023-10-16,273,55968.95499999999,7.0
2023-10-16,273,0.0,0.0
2023-10-16,0,39869.935,17.5
2023-10-16,5,10258.325,3.5
2023-10-16,40,0.0,0.0
2023-10-16,273,11089.855,3.5
2023-10-16,273,0.0,0.0
2023-10-16,245,0.0,0.0
2023-10-16,273,16248.575,3.5
2023-10-16,273,9387.7,3.5
2023-10-16,273,22626.31,3.5
2023-10-16,273,0.0,0.0
2023-10-16,273,0.0,0.0
2023-10-16,273,12896.94,3.5
2023-10-16,273,27981.38,7.0
2023-10-16,273,19087.635,3.5
2023-10-16,273,0.0,0.0
2023-10-16,37,37640.015,7.0
2023-10-16,21,46608.52,7.0
2023-10-16,12,37623.075,3.5
2023-10-16,111,0.0,0.0
2023-10-16,273,5216.82,3.5
2023-10-16,273,17285.765,3.5
2023-10-16,59,0.0,0.0
2023-10-16,273,0.0,0.0
2023-10-16,16,0.0,0.0
2023-10-16,8,58041.58500000001,3.5
2023-10-16,273,207650.8,7.0
2023-10-16,273,28392.245,3.5
2023-10-16,273,0.0,0.0
2023-10-17,22,0.0,0.0
2023-10-17,273,53949.14,7.0
2023-10-17,273,0.0,0.0
2023-10-17,186,26094.145,3.5
2023-10-17,273,0.0,0.0
2023-10-17,273,0.0,0.0
2023-10-17,273,3617.670000000001,3.5
2023-10-17,34,37865.17000000001,7.0
2023-10-17,47,0.0,0.0
2023-10-17,273,0.0,0.0
2023-10-17,273,26405.575,3.5
2023-10-17,1,0.0,0.0
2023-10-17,0,26201.49,10.5
2023-10-17,5,57547.98,21.0
2023-10-17,40,15975.505,3.5
2023-10-17,273,11673.55,3.5
2023-10-17,273,22182.65,7.0
2023-10-17,245,0.0,0.0
2023-10-17,273,9387.7,3.5
2023-10-17,273,12328.61,3.5
2023-10-17,273,15686.65,3.5
2023-10-17,273,0.0,0.0
2023-10-17,273,53775.54,14.0
2023-10-17,273,0.0,0.0
2023-10-17,273,0.0,0.0
2023-10-17,138,19729.745,3.5
2023-10-17,21,24275.265,3.5
2023-10-17,20,0.0,0.0
2023-10-17,12,32164.685,3.5
2023-10-17,176,95599.14,3.5
2023-10-17,62,95854.255,3.5
2023-10-17,31,45251.605,3.5
2023-10-17,16,48714.05,3.5
2023-10-17,8,83776.315,3.5
2023-10-17,210,66103.31,3.5
2023-10-17,154,0.0,0.0
2023-10-17,273,201823.93,3.5
2023-10-17,273,23215.115,3.5
2023-10-17,273,0.0,0.0
2023-10-17,273,17741.395,3.5
2023-10-18,22,31028.76,10.5
2023-10-18,93,0.0,0.0
2023-10-18,78,38018.155,3.5
2023-10-18,273,15475.495,3.5
2023-10-18,273,0.0,0.0
2023-10-18,273,15774.5,3.5
2023-10-18,273,91038.5,10.5
2023-10-18,273,0.0,0.0
2023-10-18,273,0.0,0.0
2023-10-18,38,0.0,0.0
2023-10-18,81,6066.935,3.5
2023-10-18,80,5004.405,3.5
2023-10-18,34,16688.0,3.5
2023-10-18,61,92448.86,7.0
2023-10-18,47,57908.48,3.5
2023-10-18,273,29027.53,3.5
2023-10-18,273,0.0,0.0
2023-10-18,273,0.0,0.0
2023-10-18,1,119222.075,73.5
2023-10-18,0,0.0,0.0
2023-10-18,205,0.0,0.0
2023-10-18,5,10203.55,3.5
2023-10-18,273,25941.23,7.0
2023-10-18,273,25944.59,7.0
2023-10-18,273,19004.195,3.5
2023-10-18,273,12328.61,3.5
2023-10-18,273,0.0,0.0
2023-10-18,273,0.0,0.0
2023-10-18,273,25794.16,7.0
2023-10-18,273,22330.49,3.5
2023-10-18,21,28392.14,3.5
2023-10-18,12,0.0,0.0
2023-10-18,201,83762.7,3.5
2023-10-18,31,0.0,0.0
2023-10-18,8,66614.73,3.5
2023-10-18,273,0.0,0.0
2023-10-18,273,15280.44,3.5
2023-10-19,22,22053.01,7.0
2023-10-19,273,0.0,0.0
2023-10-19,273,39460.995,3.5
2023-10-19,186,30519.44,3.5
2023-10-19,273,0.0,0.0
2023-10-19,273,7235.340000000001,7.0
2023-10-19,38,4549.44,3.5
2023-10-19,34,16020.48,3.5
2023-10-19,46,47628.84,7.0
2023-10-19,273,20328.945,3.5
2023-10-19,273,53846.065,7.0
2023-10-19,273,0.0,0.0
2023-10-19,273,72409.96,7.0
2023-10-19,273,30953.86,3.5
2023-10-19,1,7328.895,3.5
2023-10-19,259,5156.48,3.5
2023-10-19,0,16201.255,7.0
2023-10-19,5,0.0,0.0
2023-10-19,40,0.0,0.0
2023-10-19,273,11089.855,3.5
2023-10-19,273,35790.54500000001,10.5
2023-10-19,245,0.0,0.0
2023-10-19,273,17103.765,3.5
2023-10-19,273,9387.7,3.5
2023-10-19,273,12065.935,3.5
2023-10-19,273,0.0,0.0
2023-10-19,273,38690.82,10.5
2023-10-19,273,12897.08,3.5
2023-10-19,273,22330.49,3.5
2023-10-19,37,18820.025,3.5
2023-10-19,21,24275.265,3.5
2023-10-19,12,0.0,0.0
2023-10-19,64,29675.415,3.5
2023-10-19,54,49415.03,3.5
2023-10-19,33,0.0,0.0
2023-10-19,79,0.0,0.0
2023-10-19,8,83776.315,3.5
2023-10-19,273,0.0,0.0
2023-10-20,63,0.0,0.0
2023-10-20,93,23379.79,3.5
2023-10-20,273,0.0,0.0
2023-10-20,273,60701.305,7.0
2023-10-20,273,0.0,0.0
2023-10-20,273,0.0,0.0
2023-10-20,273,0.0,0.0
2023-10-20,186,0.0,0.0
2023-10-20,273,3617.670000000001,3.5
2023-10-20,38,0.0,0.0
2023-10-20,273,6339.795,3.5
2023-10-20,55,0.0,0.0
2023-10-20,69,0.0,0.0
2023-10-20,273,0.0,0.0
2023-10-20,273,0.0,0.0
2023-10-20,273,0.0,0.0
2023-10-20,17,0.0,0.0
2023-10-20,84,5013.295,3.5
2023-10-20,0,14934.85,7.0
2023-10-20,5,0.0,0.0
2023-10-20,40,0.0,0.0
2023-10-20,273,9413.495,3.5
2023-10-20,273,37035.88,10.5
2023-10-20,245,0.0,0.0
2023-10-20,273,0.0,0.0
2023-10-20,273,0.0,0.0
2023-10-20,273,0.0,0.0
2023-10-20,273,0.0,0.0
2023-10-20,273,0.0,0.0
2023-10-20,37,0.0,0.0
2023-10-20,273,0.0,0.0
2023-10-20,20,25792.97,3.5
2023-10-20,12,0.0,0.0
2023-10-20,62,119266.21,3.5
2023-10-20,273,86676.73,3.5
2023-10-20,59,0.0,0.0
2023-10-20,33,0.0,0.0
2023-10-20,16,56515.725,3.5
2023-10-20,83,0.0,0.0
2023-10-20,8,72217.985,3.5
2023-10-20,273,199699.5,3.5
2023-10-20,273,0.0,0.0
2023-10-20,273,92484.0,3.5
2023-10-21,273,20536.075,3.5
2023-10-21,273,27314.77,3.5
2023-10-21,273,0.0,0.0
2023-10-21,273,30350.635,3.5
2023-10-21,273,39460.995,3.5
2023-10-21,273,28526.82,7.0
2023-10-21,273,0.0,0.0
2023-10-21,273,0.0,0.0
2023-10-21,248,0.0,0.0
2023-10-21,186,17792.74,3.5
2023-10-21,273,0.0,0.0
2023-10-21,273,3617.670000000001,3.5
2023-10-21,81,0.0,0.0
2023-10-21,34,36206.135,7.0
2023-10-21,46,28392.56,3.5
2023-10-21,69,0.0,0.0
2023-10-21,47,67729.27,3.5
2023-10-21,273,51153.76,7.0
2023-10-21,273,83694.835,10.5
2023-10-21,273,34299.44,3.5
2023-10-21,1,21435.085,10.5
2023-10-21,0,14146.405,7.0
2023-10-21,5,0.0,0.0
2023-10-21,40,0.0,0.0
2023-10-21,273,20503.35,7.0
2023-10-21,273,34267.625,10.5
2023-10-21,273,0.0,0.0
2023-10-21,273,12065.935,3.5
2023-10-21,273,14419.405,3.5
2023-10-21,273,38691.24,10.5
2023-10-21,273,0.0,0.0
2023-10-21,273,22330.49,3.5
2023-10-21,37,0.0,0.0
2023-10-21,21,24274.39,3.5
2023-10-21,20,0.0,0.0
2023-10-21,12,30559.34,3.5
2023-10-21,111,131712.525,7.0
2023-10-21,201,0.0,0.0
2023-10-21,273,0.0,0.0
2023-10-21,273,0.0,0.0
2023-10-21,79,67171.825,3.5
2023-10-21,77,0.0,0.0
2023-10-21,16,51277.94,3.5
2023-10-21,53,130504.15,3.5
2023-10-21,273,80581.48,3.5
2023-10-21,273,212446.255,3.5
2023-10-21,272,0.0,0.0
2023-10-22,125,0.0,0.0
2023-10-22,22,10164.595,3.5
2023-10-22,63,13902.21,3.5
2023-10-22,273,20536.075,3.5
2023-10-22,273,0.0,0.0
2023-10-22,273,35497.84,3.5
2023-10-22,273,70398.72,7.0
2023-10-22,273,39460.995,3.5
2023-10-22,273,24131.905,7.0
2023-10-22,273,0.0,0.0
2023-10-22,273,28827.155,3.5
2023-10-22,273,0.0,0.0
2023-10-22,186,30519.44,3.5
2023-10-22,38,9870.42,7.0
2023-10-22,51,0.0,0.0
2023-10-22,47,71293.95,3.5
2023-10-22,273,49637.07,7.0
2023-10-22,273,171713.36,21.0
2023-10-22,273,98096.46,10.5
2023-10-22,273,0.0,0.0
2023-10-22,0,17467.66,7.0
2023-10-22,5,22137.535,7.0
2023-10-22,273,25941.23,7.0
2023-10-22,273,0.0,0.0
2023-10-22,273,11091.325,3.5
2023-10-22,245,51941.82,14.0
2023-10-22,273,61642.945,17.5
2023-10-22,273,45252.41,10.5
2023-10-22,273,26472.95,7.0
2023-10-22,273,19087.635,3.5
2023-10-22,273,0.0,0.0
2023-10-22,21,23061.535,3.5
2023-10-22,20,51585.94,7.0
2023-10-22,12,0.0,0.0
2023-10-22,59,0.0,0.0
2023-10-22,54,44473.52,3.5
2023-10-22,33,66757.46,3.5
2023-10-22,159,30868.565,3.5
2023-10-22,8,0.0,0.0
2023-10-22,87,0.0,0.0
2023-10-22,53,446175.835,14.0
2023-10-22,273,0.0,0.0
2023-10-22,273,0.0,0.0
2023-10-23,22,0.0,0.0
2023-10-23,273,0.0,0.0
2023-10-23,273,35199.36,3.5
2023-10-23,273,0.0,0.0
2023-10-23,273,24131.87,7.0
2023-10-23,273,32367.3,3.5
2023-10-23,273,0.0,0.0
2023-10-23,273,18265.205,3.5
2023-10-23,273,0.0,0.0
2023-10-23,273,38846.325,3.5
2023-10-23,34,39036.27,7.0
2023-10-23,70,48982.255,3.5
2023-10-23,273,40657.89,7.0
2023-10-23,273,29027.53,3.5
2023-10-23,273,57289.26,7.0
2023-10-23,273,68598.88,7.0
2023-10-23,0,7860.440000000001,3.5
2023-10-23,5,0.0,0.0
2023-10-23,40,15975.505,3.5
2023-10-23,273,11089.855,3.5
2023-10-23,273,22766.38,7.0
2023-10-23,273,0.0,0.0
2023-10-23,273,0.0,0.0
2023-10-23,273,15084.3,3.5
2023-10-23,273,21213.99,3.5
2023-10-23,20,30167.235,3.5
2023-10-23,152,90513.185,7.0
2023-10-23,201,83762.7,3.5
2023-10-23,273,21693.07,3.5
2023-10-23,59,0.0,0.0
2023-10-23,54,97269.55,7.0
2023-10-23,33,0.0,0.0
2023-10-23,114,0.0,0.0
2023-10-23,45,91805.38500000001,3.5
2023-10-23,8,0.0,0.0
2023-10-23,153,203341.285,3.5
2023-10-23,53,0.0,0.0
2023-10-23,122,0.0,0.0
2023-10-23,273,0.0,0.0
2023-10-23,273,0.0,0.0
2023-10-23,273,0.0,0.0
2023-10-23,273,22997.73,3.5
2023-10-23,273,26130.23,3.5
2023-10-24,273,25086.355,3.5
2023-10-24,273,39460.995,3.5
2023-10-24,273,0.0,0.0
2023-10-24,273,0.0,0.0
2023-10-24,273,19195.995,3.5
2023-10-24,273,0.0,0.0
